date,hour,size,lret,vol
2003-09-16,9,681300.0,0.843981828507268,0.64204314837186
2003-09-16,10,1134700.0,-0.258064659349166,0.35870670835396506
2003-09-16,11,406000.0,0.0449286764831136,0.189091512092372
2003-09-16,12,630500.0,0.0785766443303082,0.232392048123326
2003-09-16,13,430100.0,-0.0112214554345513,0.149253859541251
2003-09-16,14,906800.0,0.212992625782515,0.348271064615203
2003-09-16,15,2995300.0,1.13574319589524,0.40903035028409795
2003-09-16,16,360800.0,-0.0775322628415509,0.0775322628415509
2003-09-17,9,1517400.0,0.683499519036435,0.587287763265991
2003-09-17,10,1703600.0,0.0878541677416855,0.623588776120251
2003-09-17,11,1045800.0,0.3615847910422689,0.296748192441255
2003-09-17,12,1225400.0,0.5453765699328089,0.336379818214952
2003-09-17,13,1081900.0,-0.578193941555849,0.40910368791352003
2003-09-17,14,973600.0,-0.427608787084033,0.48726717559233396
2003-09-17,15,956700.0,-0.27507306776231,0.461431333444269
2003-09-17,16,204800.0,-0.14333758449511802,0.14333758449511802
2003-09-18,9,769700.0,0.31947149176527695,0.301276525509028
2003-09-18,10,1468700.0,1.00679335869138,0.549712631540736
2003-09-18,11,1533600.0,0.434594338954675,0.42080765472319903
2003-09-18,12,893600.0,-0.456373713972713,0.279649685722049
2003-09-18,13,720800.0,-0.0435729854388889,0.315713019241299
2003-09-18,14,651000.0,0.0544632658743716,0.21092814723520897
2003-09-18,15,1311500.0,0.43464156221961797,0.43701809841868294
2003-09-18,16,234400.0,-0.18449188585316603,0.18449188585316603
2003-09-19,9,1786000.0,-0.108225118788496,0.309183399626704
2003-09-19,10,1689900.0,0.25954378147075,0.6446421839155559
2003-09-19,11,849100.0,0.334250135983716,0.28079627573233507
2003-09-19,12,549300.0,-0.0322980031875808,0.28765072019634896
2003-09-19,13,546400.0,0.10761946798494301,0.18771543756572898
2003-09-19,14,1236700.0,0.268543047682801,0.235861156961649
2003-09-19,15,1444500.0,0.0536221794177116,0.316661504298077
2003-09-19,16,204500.0,-0.0214454214846782,0.0214454214846782
2003-09-22,9,979800.0,-0.272109011436061,0.42877142266076707
2003-09-22,10,1364800.0,-0.0872314960995269,0.46480065090056105
2003-09-22,11,806800.0,-0.08730765587881,0.402475740056289
2003-09-22,12,512300.0,0.021834061222048,0.207489902465239
2003-09-22,13,412100.0,-0.0764400801620546,0.177737471992177
2003-09-22,14,1151600.0,-0.4928006468778,0.323286493886117
2003-09-22,15,1251400.0,0.44909435247575397,0.512220918068447
2003-09-22,16,160400.0,-0.120290899736553,0.120290899736553
2003-09-23,9,622700.0,0.534090320758995,0.45961472826206295
2003-09-23,10,1031800.0,-0.22854665223786,0.284008376401771
2003-09-23,11,1394400.0,-1.28298267327178,0.654222372617184
2003-09-23,12,985100.0,0.24250452801526398,0.239710377114491
2003-09-23,13,668500.0,0.0770373669310764,0.20512344776325603
2003-09-23,14,992000.0,-0.110071557618507,0.251888975604173
2003-09-23,15,1453900.0,0.461488567630663,0.6019457150879761
2003-09-23,16,178100.0,0.0767081293434835,0.0767081293434835
2003-09-24,9,573900.0,0.427280847273437,0.47482184468197497
2003-09-24,10,1091900.0,-0.460224349465577,0.41026982122677796
2003-09-24,11,899300.0,-0.650104212392044,0.392547078163533
2003-09-24,12,1339400.0,-0.50980937194316,0.5513506381331801
2003-09-24,13,676800.0,0.0888494061115352,0.41004196605183296
2003-09-24,14,776300.0,-0.26678539611921803,0.18403058341902398
2003-09-24,15,1536600.0,-0.524525503688711,0.4476088932291721
2003-09-24,16,213400.0,0.0782954013487824,0.0782954013487824
2003-09-25,9,911400.0,1.07916717343954,0.5425145691548839
2003-09-25,10,1305000.0,-0.0664157651156572,0.37730090941557304
2003-09-25,11,987000.0,0.254354574510529,0.538826245074448
2003-09-25,12,563200.0,0.0662471041120938,0.431781939495187
2003-09-25,13,444500.0,-0.597809817550843,0.5676719604883891
2003-09-25,14,646100.0,0.42105325363435103,0.3577655071568929
2003-09-25,15,1037200.0,-1.1006837455040501,0.578397950915787
2003-09-25,16,375900.0,-0.0670990854967357,0.0670990854967357
2003-09-26,9,714300.0,0.602142764931557,0.528487773407032
2003-09-26,10,1228100.0,-0.30061816326378804,0.9580640817447449
2003-09-26,11,635600.0,-0.14506502571833801,0.43869514169781
2003-09-26,12,441100.0,0.156215162319029,0.535268029666665
2003-09-26,13,349800.0,-0.133883764280718,0.296696626302148
2003-09-26,14,538600.0,-0.23472877261587802,0.234096648297221
2003-09-26,15,824200.0,-0.10076695696747999,0.49304314966275997
2003-09-26,16,127500.0,-0.123297667360234,0.123297667360234
2003-09-29,9,567000.0,0.59208126940371,0.43721847599380603
2003-09-29,10,846900.0,-0.357063534908431,0.453129342312372
2003-09-29,11,721400.0,0.30135633052648103,0.475350045518651
2003-09-29,12,692200.0,0.12251491202217599,0.267564449440937
2003-09-29,13,425100.0,0.0222593211825384,0.37198256076108394
2003-09-29,14,583600.0,-0.267439428401683,0.33885887238025897
2003-09-29,15,1106800.0,-0.26815658526917496,0.32757689369786797
2003-09-29,16,196200.0,0.14534073775429598,0.14534073775429598
2003-09-30,9,601300.0,-0.370641183558007,0.28533402191542895
2003-09-30,10,1778300.0,-0.4059087769597621,0.661967088870296
2003-09-30,11,722400.0,-0.0565067540605035,0.274897843607879
2003-09-30,12,546000.0,-0.249009749493379,0.319518620104845
2003-09-30,13,647800.0,0.29421770686362,0.381632133546347
2003-09-30,14,877000.0,0.214459137447776,0.36617523501100396
2003-09-30,15,1115200.0,-0.39541372199804997,0.521277579846949
