"date","hour","size","lret","vol","garch_vol"
2015-01-02,9,8183605,-2.14144831388081,1.43099189894338,0.424681694491447
2015-01-02,10,13738532,-0.525085233681555,1.17601380674102,0.424681694491447
2015-01-02,11,6742212,0.208156874335419,0.549688878566537,0.424681694491447
2015-01-02,12,5300107,0.619140229086579,0.400749164289063,0.424681694491447
2015-01-02,13,3754896,-0.283869976805651,0.380152138363583,0.424681694491447
2015-01-02,14,3112136,0.192387031993402,0.180652021135644,0.424681694491447
2015-01-02,15,5664175,0.127961294310897,0.34600140532711,0.424681694491447
2015-01-02,16,1259890,-0.0913580728187924,0.0913580728187924,0.424681694491447
2015-01-05,9,6708195,-0.551429856282226,1.20033926400319,0.424681694491447
2015-01-05,10,8179059,0.0413120527985811,0.572684462362486,0.424681694491447
2015-01-05,11,9053262,-0.776730435073425,0.856368911780355,0.424681694491447
2015-01-05,12,4933402,-0.248565538426426,0.426766506361043,0.424681694491447
2015-01-05,13,4504094,-0.0281359908069767,0.393231829964535,0.424681694491447
2015-01-05,14,7525640,-1.03706330313704,0.440011748082512,0.424681694491447
2015-01-05,15,8027489,0.81159592174247,0.448238118844488,0.424681694491447
2015-01-05,16,2029923,-0.112783434391162,0.112783434391162,0.424681694491447
2015-01-06,9,6166530,-0.609340751764087,0.831147084995089,0.424681694491447
2015-01-06,10,10500841,0.373537007743696,1.00824958778508,0.421004669947874
2015-01-06,11,9210578,-1.16268829151558,0.694505963190538,0.494206869238997
2015-01-06,12,7226836,1.01302641464471,0.923306780964638,0.478498394062365
2015-01-06,13,6298545,-0.0282632250221404,0.822745998766831,0.440259918767225
2015-01-06,14,8371862,0.816407668817476,0.630532708187103,0.55962744210926
2015-01-06,15,10158533,-0.421447591727997,0.718651837867049,0.513346303886615
2015-01-06,16,2416138,-0.300780375270371,0.300780375270371,0.401683103090703
2015-01-07,9,5802014,0.61378412723796,0.34449962314762,0.478503742598887
2015-01-07,10,7814779,0.0834067051735055,0.769589716455515,0.400113079719643
2015-01-07,11,4893645,0.0092631188987724,0.499207519392755,0.64173769339717
2015-01-07,12,4037326,-0.0833989762465848,0.271980995090604,0.536532459347229
2015-01-07,13,2954253,-0.0649139912440866,0.387852996250573,0.357566630172476
2015-01-07,14,3722213,-0.298217882745799,0.296676347352606,0.587051407317967
2015-01-07,15,4404977,0.22397882959595,0.519428767205457,0.47664808358612
2015-01-07,16,1240902,0.0278461040458922,0.0278461040458922,0.372168184720048
2015-01-08,9,6263197,0.550527951302904,0.530990562252969,0.469228264355632
2015-01-08,10,8930064,0.333586635033356,0.362844998019685,0.377650499647599
2015-01-08,11,8687607,1.02018670218014,0.413064169418893,0.578135591291224
2015-01-08,12,5709519,0.0179629962761219,0.359561765497122,0.550352678261177
2015-01-08,13,7004501,0.555258456872831,0.390344664015062,0.381274296455677
2015-01-08,14,5842879,0.0276821554558104,0.495381878641076,0.563694680830413
2015-01-08,15,6709891,-0.0772612921417171,0.424037681890472,0.460024385408298
2015-01-08,16,1888551,-0.0397704046407377,0.0397704046407377,0.355873619628659
2015-01-09,9,8057427,0.0887154068122342,0.843723775996241,0.486626970276073
2015-01-09,10,11848101,-1.39300404134461,0.916465396531883,0.35766250703112
2015-01-09,11,7007608,-0.116964339215198,0.59392006024652,0.702724149774254
2015-01-09,12,4091173,0.108871214320416,0.534607017020815,0.482701449642965
2015-01-09,13,3352782,0.317836824157069,0.401334711031525,0.384348577186483
2015-01-09,14,4659974,0.49181892930612,0.310471006062422,0.510151354338461
2015-01-09,15,8585485,-0.0669239545803002,0.530936488706017,0.427483761653141
2015-01-09,16,1432775,-0.0267821275537372,0.0267821275537372,0.312969337096748
2015-01-12,9,6110963,-1.59358788668049,0.889760904765251,0.430670125180836
2015-01-12,10,10773524,-0.552012622941955,0.947742464047553,0.704156379171488
2015-01-12,11,5122880,-0.272603530923821,0.524415480294805,0.644123985505419
2015-01-12,12,3731564,-0.0573412777331583,0.431413296119587,0.474737889246148
2015-01-12,13,6165327,-0.508405280976465,0.507640494627701,0.411677897810041
2015-01-12,14,4633775,-0.165766892830366,0.360400316108152,0.526892691218781
2015-01-12,15,6860751,0.266375123752294,0.525593323818016,0.386240276439426
2015-01-12,16,1806555,-0.118911516412723,0.118911516412723,0.296040671192225
2015-01-13,9,8244674,0.349384453953583,0.58045693476702,0.740485872010275
2015-01-13,10,10470476,0.766150740967309,0.322308436959887,0.624609899790804
2015-01-13,11,6941737,-0.46594004670224,0.36089040359259,0.60152873303555
2015-01-13,12,7038829,-0.801374997825466,0.551921518391556,0.419732685154062
2015-01-13,13,7878436,-1.17630386878709,0.848775213956246,0.4278838588656
2015-01-13,14,10014716,0.163652995931152,0.682013862322029,0.526068840287018
2015-01-13,15,9515695,-0.00907976574833214,0.953171078570969,0.408566689564543
2015-01-13,16,1289969,0.0862245067149381,0.0862245067149381,0.293544722747052
2015-01-14,9,5687885,0.612573344112199,0.978654744082677,0.682130724579195
2015-01-14,10,7153837,-0.31038914822652,0.544531219878267,0.686284763453258
2015-01-14,11,5877946,-0.0274335880281029,0.479735113491544,0.565093924141886
2015-01-14,12,4299485,-0.421593512364282,0.41648317059932,0.499886228488442
2015-01-14,13,4520288,-0.165456421604659,0.434264816211501,0.606128126351271
2015-01-14,14,6531607,0.486395672828799,0.696996360312323,0.448377657061076
2015-01-14,15,6387911,0.447591521395108,0.547777646447117,0.347118630315315
2015-01-14,16,1430791,0.0637784177238032,0.0637784177238032,0.274703449558194
2015-01-15,9,6805732,-1.55680799901026,1.16998170097194,0.660817206455505
