date,hour,size,lret,vol
2003-09-10,9,370929,1.16176463063917,1.34426821058258
2003-09-10,10,530873,-0.17785687214031398,1.1836335508013702
2003-09-10,11,376988,-0.580229255618336,0.587806295925509
2003-09-10,12,244983,0.580229255618336,0.7575460167048571
2003-09-10,13,229595,0.0,0.435878583637022
2003-09-10,14,453811,-0.8042938799460501,0.6008185025662061
2003-09-10,15,1111709,-0.6300650906633011,0.290684223308919
2003-09-10,16,396384,0.495384935625465,0.495384935625465
2003-09-11,9,353795,0.6724974907673879,0.97188716581135
2003-09-11,10,488480,-0.7625064977442969,0.7658414113480381
2003-09-11,11,519414,1.4305116537816998,1.0926566277710301
2003-09-11,12,396623,-0.311180513385612,0.5410591154522929
2003-09-11,13,362991,0.39991166383903703,1.09573286922343
2003-09-11,14,258547,0.7510527904263321,0.605328599328309
2003-09-11,15,765985,-0.928593893430962,0.649207700449423
2003-09-11,16,280339,0.310490380287476,0.310490380287476
2003-09-12,9,265203,-0.713333385906312,0.44726546756813196
2003-09-12,10,372575,0.8908744889109421,0.652043084512126
2003-09-12,11,530379,0.0,0.6056561037984439
2003-09-12,12,254275,0.0,0.606654016189278
2003-09-12,13,444112,0.132949277282846,0.704200898996547
2003-09-12,14,368633,1.71244579794911,0.618948805494728
2003-09-12,15,779705,0.5210606665396971,0.6885353047586771
2003-09-12,16,112499,0.12984204377728398,0.12984204377728398
2003-09-15,9,408641,-0.0877577941359231,0.5216389143159
2003-09-15,10,620966,-0.35180335316789,0.44473254988789396
2003-09-15,11,475416,-1.41972216035779,0.902073677631928
2003-09-15,12,437549,0.35682464265178704,0.8234422873528621
2003-09-15,13,417430,-0.7822142911777958,0.851089569829033
2003-09-15,14,628917,-0.15717977862697,0.8483878078875121
2003-09-15,15,593715,-0.22497197340154398,0.9451040766234559
2003-09-15,16,175968,0.22497197340154398,0.22497197340154398
2003-09-16,9,253837,1.2083387119154099,1.04326458102502
2003-09-16,10,836426,-0.579970396591234,1.16553945115275
2003-09-16,11,619112,0.401875959491793,0.646051907000005
2003-09-16,12,465603,-0.3571432367597271,0.5838804032045211
2003-09-16,13,287466,-0.0894854645844045,0.39861700635664205
2003-09-16,14,944269,0.4466287013441321,0.6763220118705962
2003-09-16,15,839041,0.11134618676274,0.6874923990259669
2003-09-16,16,316092,-0.155919399000615,0.155919399000615
2003-09-17,9,511683,-1.39547616766817,0.8543355697790341
2003-09-17,10,975469,-0.363306484988124,0.56578695137709
2003-09-17,11,540557,0.0454855591194736,0.4028996048599
2003-09-17,12,689319,0.31782092586865,0.523446143954115
2003-09-17,13,469794,-0.452062877291937,0.8216912928968929
2003-09-17,14,570134,0.270574624209674,0.5063836894783089
2003-09-17,15,1025134,0.678889233368629,0.9243724045857741
2003-09-17,16,262189,-0.22578469740861498,0.22578469740861498
2003-09-18,9,325699,-0.22650066308518302,0.6325485457509761
2003-09-18,10,527266,1.9758164078369098,1.05587453626488
2003-09-18,11,966509,1.32510772863688,1.14284742789646
2003-09-18,12,625720,0.7431728193772801,0.614584632975423
2003-09-18,13,504978,-0.43649130847014395,0.6992940091540679
2003-09-18,14,451990,-0.35057003476284304,0.47132636235539704
2003-09-18,15,789164,0.787061343232986,0.486329656879251
2003-09-18,16,130139,-0.261666089117174,0.261666089117174
2003-09-19,9,837932,-1.9958991311926202,1.4431362416381202
2003-09-19,10,455064,-0.44405046322064706,0.7982650088796541
2003-09-19,11,331644,0.753716713774422,0.7075128268557019
2003-09-19,12,150530,0.35273405179685496,0.335767338873099
2003-09-19,13,135815,-0.35273405179685496,0.24750159876119301
2003-09-19,14,335849,-0.309666250553775,0.6246249049013051
2003-09-19,15,310545,-0.22177875579547604,0.48038143224735996
2003-09-19,16,433915,0.44306674164848997,0.44306674164848997
2003-09-22,9,366253,-0.58783800293658,0.673214862681956
2003-09-22,10,552151,0.9029406719394121,0.794653967917487
2003-09-22,11,539039,0.314112890086093,0.9090644071070741
2003-09-22,12,198035,-0.134499011533284,0.5291568073029079
2003-09-22,13,256533,-0.359550949144127,0.33789578285143895
2003-09-22,14,412941,-0.723003601348093,0.6968185732342641
2003-09-22,15,555545,-0.18157063544848,0.558924100651176
2003-09-22,16,170606,0.362812189365558,0.362812189365558
2003-09-23,9,297860,2.02390537719266,1.32622393424772
2003-09-23,10,460252,-0.9843479927915229,1.10303983013641
2003-09-23,11,170718,-0.18001805041478697,0.5732821661820121
2003-09-23,12,214264,0.22497197340154398,0.6734215796276629
2003-09-23,13,169986,0.228951189773152,0.529564574444395
2003-09-23,14,198220,0.219480054959709,0.643228810349157
2003-09-23,15,446964,-0.26881736618005203,0.643562828442504
2003-09-23,16,234331,0.62612011343397,0.62612011343397
2003-09-24,9,325261,-0.585983195811535,0.542765497968945
2003-09-24,10,744459,-1.31970060922817,0.994908944555732
2003-09-24,11,745763,-1.5232235428235301,1.00766334388255
2003-09-24,12,992233,-1.83060732733877,1.5225018650746203
2003-09-24,13,491480,0.14201185818625303,1.02468875923354
2003-09-24,14,617589,1.4091355760509598,0.6505317926385711
2003-09-24,15,1003204,-0.0933271182998574,0.61971692264639
2003-09-24,16,227801,-0.79681696491769,0.79681696491769
2003-09-25,9,1105172,-1.27270160014721,1.64723267771483
2003-09-25,10,918111,-0.28503582243564196,1.34750152752869
2003-09-25,11,1908816,-0.8600148563638671,1.49982532667255
2003-09-25,12,1981890,-1.6449330740803798,1.37667290448266
2003-09-25,13,1366334,-1.0543189485951998,1.3118907609597
2003-09-25,14,769799,1.2979244283833202,0.9746885529676651
