"date","hour","size","lret","vol","garch_vol"
2015-01-02,9,304499,0.0665937331369548,0.315073304641897,0.31498318267857
2015-01-02,10,654048,-0.16189988874018,0.607855780639247,0.31498318267857
2015-01-02,11,519035,-0.435219315365654,0.339011986388017,0.31498318267857
2015-01-02,12,507068,0.0153063177125823,0.252495246593721,0.31498318267857
2015-01-02,13,471293,-0.0478400238757004,0.333058214270268,0.31498318267857
2015-01-02,14,545549,0,0.244752355539995,0.31498318267857
2015-01-02,15,1052542,0.105217858480344,0.29822991724379,0.31498318267857
2015-01-02,16,303118,-0.105217858480344,0.105217858480344,0.31498318267857
2015-01-05,9,628743,-0.412411268847723,0.31540591411856,0.31498318267857
2015-01-05,10,1388634,0.517639192653352,0.459809411840037,0.31498318267857
2015-01-05,11,896242,-0.124372175802456,0.282259232340417,0.31498318267857
2015-01-05,12,618552,-0.547157592571246,0.299206323742892,0.31498318267857
2015-01-05,13,473286,0.0288725279903979,0.225187445851554,0.31498318267857
2015-01-05,14,715550,0.142315926860892,0.325523342616198,0.31498318267857
2015-01-05,15,1171381,0.00192180188145485,0.264136324956313,0.31498318267857
2015-01-05,16,431127,-0.211619932764595,0.211619932764595,0.31498318267857
2015-01-06,9,629053,-0.0479317461125284,0.581200282591938,0.310704763209311
2015-01-06,10,962205,0.162874287503101,0.544639058563698,0.31689079172805
2015-01-06,11,888358,-0.865306812481581,0.566436982577857,0.30691510079154
2015-01-06,12,687068,-0.154619280900814,0.324579719840603,0.362563826923462
2015-01-06,13,752132,-0.00483570686036217,0.385212508947495,0.293894566864787
2015-01-06,14,774264,0.139850903288785,0.319156207782316,0.283068586491673
2015-01-06,15,1218308,-0.0770049463243438,0.425006894474813,0.279872136858362
2015-01-06,16,415512,-0.203183273422702,0.203183273422702,0.29114830750135
2015-01-07,9,585952,0.316987922120582,0.446200623374764,0.30564488410981
2015-01-07,10,1289643,0.516549838058467,0.61349794923452,0.319855314417035
2015-01-07,11,767684,0.276309070081915,0.320105198876636,0.396754440938206
2015-01-07,12,736668,0.247077955212038,0.319695274795098,0.340582463634538
2015-01-07,13,532584,0.161221524797295,0.21160925222462,0.279838816953219
2015-01-07,14,879295,-0.0948047094140314,0.323012257401253,0.281998970138532
2015-01-07,15,1582812,0.0805897315417248,0.39549541593363,0.274384488133544
2015-01-07,16,426101,0.0426388730847549,0.0426388730847549,0.286462197403977
2015-01-08,9,1076935,0.0493321074767294,0.249313749607978,0.284199582149249
2015-01-08,10,1008334,0.106221908192694,0.342929117377587,0.32270153047241
2015-01-08,11,821423,0.221129733241643,0.304865686433288,0.389549048050033
2015-01-08,12,582178,-0.075223322776008,0.216545112792867,0.328251843104455
2015-01-08,13,732612,-0.0847880748994001,0.18127501661062,0.259201414574193
2015-01-08,14,1262655,0.0753811796381676,0.238276608317653,0.251703267774755
2015-01-08,15,1609223,0.0141100110762515,0.206111319204455,0.24352168089047
2015-01-08,16,394096,0.0517196804909581,0.0517196804909581,0.259637102795615
2015-01-09,9,404568,-0.668898815079721,0.488417174530442,0.2767682815711
2015-01-09,10,749530,-0.265026184468198,0.455662510664772,0.344891160611463
2015-01-09,11,811595,-0.251476965819553,0.343040983043668,0.372257559820031
2015-01-09,12,860758,-0.271164030002691,0.168829435707867,0.314045121070104
2015-01-09,13,647618,-0.0381170197105263,0.33641541249756,0.25838454160954
2015-01-09,14,661648,0.0962175161516754,0.281606820522144,0.252664047171951
2015-01-09,15,1370683,0.00380868952563063,0.322656900305385,0.238058672720628
2015-01-09,16,462414,-0.0619091859667797,0.0619091859667797,0.247008305461893
2015-01-12,9,389533,-0.114176986714032,0.517608666237646,0.321411913145317
2015-01-12,10,1436167,0.23772178741277,0.387671892040693,0.298821372865186
2015-01-12,11,677036,-0.447385449464832,0.220072789253676,0.355481229600214
2015-01-12,12,569779,-0.0910546075549412,0.197950518802563,0.310530234480596
2015-01-12,13,521079,0.100594316601121,0.279587946061907,0.233464629972859
2015-01-12,14,677033,-0.391876248207534,0.280722142069,0.224827976716598
2015-01-12,15,1151677,0.200908941054934,0.349579829328776,0.225858586466345
2015-01-12,16,291634,-0.0286765762132823,0.0286765762132823,0.235101079939233
2015-01-13,9,668016,0.736964786713834,0.518259273031849,0.320256886283709
2015-01-13,10,1227393,-0.164118409333458,0.270327039150837,0.346562911738879
2015-01-13,11,938299,0.192260923586929,0.21874290681736,0.372571557775916
2015-01-13,12,907050,-0.677710699700906,0.353417304500222,0.294911447580446
2015-01-13,13,987084,-0.877613499498242,0.567636712322938,0.264477104403306
2015-01-13,14,1269490,0.0668864388797985,0.446654066518119,0.324415301908169
2015-01-13,15,1821862,-0.0573284938307772,0.68815631381185,0.245688201199182
2015-01-13,16,494437,0.105077145838628,0.105077145838628,0.22869915179164
2015-01-14,9,650858,-0.0577867684384614,0.273064463489797,0.373595107337973
2015-01-14,10,1208431,0.0962927373393541,0.471447901616396,0.286278432164663
2015-01-14,11,1032662,-0.150257199197057,0.341554352530318,0.342716493527559
2015-01-14,12,787284,0.0444264347480683,0.289425899984844,0.344572472007521
2015-01-14,13,1104985,-0.183326063530931,0.332533981699171,0.356643197495218
2015-01-14,14,893698,0.135236699267782,0.325499011895025,0.24242142659177
2015-01-14,15,1438435,0.173167554428399,0.38199675291514,0.209229977240489
2015-01-14,16,408511,0.0577200593225413,0.0577200593225413,0.211628815058842
2015-01-15,9,1049518,-0.306368318998729,0.829669914382608,0.364180293304694
2015-01-15,10,1422189,0.359765082481989,0.386277446944973,0.304056456514123
